term,degree,closeness,is_alpha,usable_term
shocking,6,0.38625954198473283,True,True
budget,6,0.38625954198473283,True,True
tri,6,0.3821752265861027,True,False
college,6,0.37987987987987987,True,True
war,6,0.37987987987987987,True,False
exhibit,6,0.3770491803278688,True,True
historian,6,0.37592867756315007,True,True
hollywood,6,0.37370753323485967,True,True
nod,6,0.3635057471264368,True,False
environment,6,0.3635057471264368,True,True
hide,6,0.3629842180774749,True,True
killer,6,0.35041551246537395,True,True
a.m.,6,0.34610123119015046,False,False
decentralist,6,0.3451568894952251,True,True
progressive,6,0.33554376657824936,True,True
legislation,6,0.3342140026420079,True,True
maddow,6,0.323943661971831,True,True
killing,6,0.30966952264381886,True,True
oyster,6,0.2640918580375783,True,True
prison,6,0.17293233082706766,True,True
socialist,5,0.3850837138508371,True,True
venezuela,5,0.3850837138508371,True,True
entertainer,5,0.3804511278195489,True,True
picture,5,0.3624641833810888,True,True
obama,5,0.34097035040431267,True,True
live,5,0.3400537634408602,True,True
evidence,5,0.3400537634408602,True,True
degree,5,0.33289473684210524,True,True
gov,5,0.3320209973753281,True,False
capitol,5,0.331151832460733,True,True
steal,5,0.3302872062663185,True,True
tone,5,0.32603092783505155,True,True
environmental,5,0.3256113256113256,True,True
they,5,0.32147395171537485,True,False
understand,5,0.32147395171537485,True,True
speech,5,0.31904161412358134,True,True
green,5,0.3182389937106918,True,True
poverty,5,0.3182389937106918,True,True
second,5,0.3182389937106918,True,True
his,5,0.31704260651629074,True,False
author,5,0.31546134663341646,True,True
workers,5,0.31234567901234567,True,True
rachel,5,0.31234567901234567,True,True
silent,5,0.30154946364719903,True,True
april,5,0.2972972972972973,True,True
gardens,5,0.2861990950226244,True,True
deaf,5,0.2638164754953076,True,True
local,4,0.3821752265861027,True,True
child,4,0.3787425149700599,True,True
pseudo,4,0.3787425149700599,True,True
england,4,0.3776119402985075,True,True
marchforscience,4,0.37370753323485967,True,True
celebrates,4,0.3624641833810888,True,True
program,4,0.35988620199146515,True,True
nuclear,4,0.33289473684210524,True,True
edt,4,0.330718954248366,True,False
cedar,4,0.330718954248366,True,True
nation,4,0.330718954248366,True,True
california,4,0.32519280205655526,True,True
house,4,0.3182389937106918,True,True
thoughtful,4,0.30966952264381886,True,True
us,4,0.2700106723585913,True,False
tax,4,0.2640918580375783,True,False
fund,4,0.20754716981132076,True,True
soros,4,0.1726962457337884,True,True
orwell,3,0.3781763826606876,True,True
violent,3,0.3781763826606876,True,True
pretty,3,0.3720588235294118,True,True
nonpartisan,3,0.3528591352859135,True,True
barre,3,0.3324572930354796,True,True
real,3,0.328998699609883,True,True
utah,3,0.323943661971831,True,True
museum,3,0.323943661971831,True,True
dubuque,3,0.323943661971831,True,True
sensible,3,0.31863979848866497,True,True
regulation,3,0.31863979848866497,True,True
leftist,3,0.31467661691542287,True,True
generic,3,0.31467661691542287,True,True
denver,3,0.31157635467980294,True,True
northern,3,0.30966952264381886,True,True
her,3,0.3059250302297461,True,False
advanced,3,0.3029940119760479,True,True
white,3,0.2955607476635514,True,True
agency,3,0.2955607476635514,True,True
shamefully,3,0.2941860465116279,True,True
engineering,3,0.2842696629213483,True,True
mechanical,3,0.2842696629213483,True,True
attack,3,0.25869120654396727,True,True
poison,3,0.25555555555555554,True,True
carrot,3,0.2550403225806452,True,True
mountain,3,0.24901574803149606,True,True
group,3,0.20737704918032787,True,True
pleasure,3,0.14769410391126678,True,True
trenton,2,0.37648809523809523,True,True
berlin,2,0.37370753323485967,True,True
sarasota,2,0.37260677466863035,True,True
nationwide,2,0.37042459736456806,True,True
iowa,2,0.32729624838292365,True,True
donald,2,0.3142857142857143,True,True
u.s,2,0.3135068153655514,False,False
southern,2,0.30853658536585366,True,True
wilke,2,0.30853658536585366,True,True
protectionism,2,0.29976303317535546,True,True
medium,2,0.29694835680751175,True,True
downtown,2,0.2955607476635514,True,True
alternative,2,0.27771679473106475,True,True
skeptic,2,0.27771679473106475,True,True
reiman,2,0.27680525164113784,True,True
herpe,2,0.2602880658436214,True,True
time,2,0.2487708947885939,True,True
pain,2,0.14760793465577596,True,True
george,2,0.14760793465577596,True,True
democrat,1,0.36934306569343067,True,True
planet,1,0.2875,True,True
brief,1,0.2774122807017544,True,True
trash,1,0.1995268138801262,True,True
